well,t_months,q_actual_sm3d,q_fitted_sm3d,q_forecast_sm3d,period
NO 15/9-F-14 H,4.47,3853.4,3854.282711284585,,history
NO 15/9-F-14 H,4.5,3833.27,3850.97328886903,,history
NO 15/9-F-14 H,4.53,1780.74,3847.666708039717,,history
NO 15/9-F-14 H,4.57,3100.68,3843.262349629113,,history
NO 15/9-F-14 H,4.6,3811.05,3839.962389682874,,history
NO 15/9-F-14 H,4.63,3333.32,3836.6652631980683,,history
NO 15/9-F-14 H,4.67,3203.92,3832.2734979536076,,history
NO 15/9-F-14 H,4.7,3625.36,3828.98297342111,,history
NO 15/9-F-14 H,4.73,3571.27,3825.6952742484677,,history
NO 15/9-F-14 H,4.76,3629.64,3822.4103980097284,,history
NO 15/9-F-14 H,4.8,3663.25,3818.034950066154,,history
NO 15/9-F-14 H,4.83,3687.91,3814.7566512506246,,history
NO 15/9-F-14 H,4.86,3652.2,3811.4811672975206,,history
NO 15/9-F-14 H,4.9,3687.36,3807.118229857808,,history
NO 15/9-F-14 H,4.93,3685.38,3803.8493045214095,,history
NO 15/9-F-14 H,4.96,3526.36,3800.58318599904,,history
NO 15/9-F-14 H,4.99,3679.89,3797.3198718806693,,history
NO 15/9-F-14 H,5.03,3712.64,3792.9731446341216,,history
NO 15/9-F-14 H,5.06,3720.13,3789.7163647643683,,history
NO 15/9-F-14 H,5.09,3676.11,3786.4623812801187,,history
NO 15/9-F-14 H,5.13,3604.86,3782.1280824177516,,history
NO 15/9-F-14 H,5.16,3548.88,3778.880614499063,,history
NO 15/9-F-14 H,5.19,3622.37,3775.6359349703107,,history
NO 15/9-F-14 H,5.22,3608.76,3772.394041437285,,history
NO 15/9-F-14 H,5.26,3524.44,3768.0758463634243,,history
NO 15/9-F-14 H,5.29,3492.51,3764.8404441878242,,history
NO 15/9-F-14 H,5.32,3478.92,3761.6078200420907,,history
NO 15/9-F-14 H,5.36,3473.27,3757.3019717717666,,history
NO 15/9-F-14 H,5.39,3494.08,3754.0758204230387,,history
NO 15/9-F-14 H,5.42,3484.95,3750.8524391610918,,history
NO 15/9-F-14 H,5.45,3499.21,3747.631825607432,,history
NO 15/9-F-14 H,5.49,3422.04,3743.341975419402,,history
NO 15/9-F-14 H,5.52,3494.29,3740.127810613518,,history
NO 15/9-F-14 H,5.55,3476.12,3736.916405602348,,history
NO 15/9-F-14 H,5.59,3451.08,3732.6388211727117,,history
NO 15/9-F-14 H,5.62,3468.76,3729.4338464707284,,history
NO 15/9-F-14 H,5.65,3478.64,3726.2316236725137,,history
NO 15/9-F-14 H,5.68,3363.8,3723.0321504151875,,history
NO 15/9-F-14 H,5.72,2216.9,3718.7704590554945,,history
NO 15/9-F-14 H,5.75,3347.77,3715.577392215984,,history
NO 15/9-F-14 H,5.78,3495.8,3712.387067055734,,history
NO 15/9-F-14 H,5.82,2649.25,3708.1375609412776,,history
